time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-02-06T02:20:12.000Z,60.5169,-147.6809,14,1.7,ml,6,201.599983872001,0.4608357,0.6,ak,ak12719442,2016-02-06T22:30:57.300Z,"61km ESE of Whittier, Alaska",earthquake,0.8,0.3,,2,automatic,ak,ak
2016-02-06T02:07:35.500Z,19.315,-66.5385,18,3.3,Md,12,280.8,0.98365524,0.43,pr,pr16037002,2016-02-06T10:10:10.141Z,"94km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,6.4,12.7,0,6,reviewed,pr,pr
2016-02-06T02:06:24.880Z,36.6338333,-121.2625,9.78,1.25,md,18,65,0.0337,0.11,nc,nc72589276,2016-02-06T04:13:04.438Z,"21km NE of Gonzales, California",earthquake,0.43,0.42,0.22,16,reviewed,nc,nc
2016-02-06T01:56:57.060Z,38.7415,-122.9761667,2.99,2.41,md,61,60,0.04104,0.08,nc,nc72589271,2016-02-06T21:22:22.165Z,"7km SSE of Cloverdale, California",earthquake,0.15,0.56,0.242,43,reviewed,nc,nc
2016-02-06T01:49:02.410Z,38.8073349,-122.8256683,2.45,0.46,md,6,120,0.003141,0.02,nc,nc72589266,2016-02-06T02:01:06.142Z,"6km WNW of The Geysers, California",earthquake,0.57,1.17,0.12,2,automatic,nc,nc
2016-02-06T01:41:45.969Z,36.6861,-116.2854,3.8,-0.6,ml,11,159.53,0.072,0.0934,nn,nn00530257,2016-02-08T04:32:08.954Z,"48km ESE of Beatty, Nevada",earthquake,2.35,6.2,0.27,2,reviewed,nn,nn
2016-02-06T01:39:18.300Z,-17.0008,174.9465,10,5.5,mb,,46,3.057,0.79,us,us20004y98,2016-02-10T02:59:49.000Z,"276km WNW of Nadi, Fiji",earthquake,7.2,1.7,0.047,157,reviewed,us,us
2016-02-06T01:08:11.370Z,37.6385,-118.9303333,6.24,0.79,md,18,63,0.02507,0.02,nc,nc72589251,2016-02-06T03:28:08.359Z,"3km ESE of Mammoth Lakes, California",earthquake,0.34,0.65,0.256,16,reviewed,nc,nc
2016-02-06T01:06:51.770Z,38.8321648,-122.8075027,0.56,1.01,md,17,93,0.008984,0.02,nc,nc72589246,2016-02-06T01:26:05.084Z,"7km W of Cobb, California",earthquake,0.2,0.45,0.11,5,automatic,nc,nc
2016-02-06T01:01:55.000Z,64.59,-149.2073,17.5,1.8,ml,32,46.7999962560003,0.01886462,0.7,ak,ak12717778,2016-02-06T22:30:43.859Z,"4km WNW of North Nenana, Alaska",earthquake,0.2,0.1,,3,automatic,ak,ak
2016-02-06T01:01:17.830Z,37.6395,-118.9315,6.02,1.1,md,18,71,0.0273,0.05,nc,nc72589241,2016-02-06T03:50:04.386Z,"3km ESE of Mammoth Lakes, California",earthquake,0.27,0.47,0.228,15,reviewed,nc,nc
2016-02-06T01:01:14.230Z,35.6698333,-118.709,6.3,1.31,ml,22,75,0.1407,0.15,ci,ci37520960,2016-02-08T15:23:28.742Z,"22km WNW of Bodfish, California",earthquake,0.27,0.89,0.207,16,reviewed,ci,ci
2016-02-06T00:58:49.160Z,38.7983333,-122.8118333,3.49,0.26,md,21,119,0.01211,0.03,nc,nc72589236,2016-02-06T03:15:06.320Z,"5km WNW of The Geysers, California",earthquake,0.22,0.3,0.191,5,reviewed,nc,nc
2016-02-06T00:58:22.950Z,37.6408333,-118.9351667,5.73,0.78,md,22,66,0.02543,0.07,nc,nc72589231,2016-02-06T03:08:04.304Z,"3km ESE of Mammoth Lakes, California",earthquake,0.27,0.49,0.323,21,reviewed,nc,nc
2016-02-06T00:57:01.200Z,17.8829,-65.639,13,2.5,Md,3,291.6,0.22727377,0.17,pr,pr16037001,2016-02-06T08:59:44.985Z,"28km ESE of Emajagua, Puerto Rico",earthquake,1.5,1,0,2,reviewed,pr,pr
2016-02-06T00:47:10.245Z,38.4428,-118.8905,9.4,1,ml,6,294.91,0.099,0.1706,nn,nn00530190,2016-02-08T04:27:03.642Z,"24km WSW of Hawthorne, Nevada",earthquake,6.3,3.2,0,1,reviewed,nn,nn
2016-02-06T00:43:47.960Z,37.6426667,-118.9316667,5.35,0.36,md,12,66,0.0239,0.04,nc,nc72589226,2016-02-06T01:54:05.133Z,"3km E of Mammoth Lakes, California",earthquake,0.44,0.41,0.147,10,reviewed,nc,nc
2016-02-06T00:40:39.820Z,38.8,-122.8106667,3.6,2.23,md,67,32,0.01308,0.05,nc,nc72589221,2016-02-06T07:26:03.856Z,"5km WNW of The Geysers, California",earthquake,0.12,0.16,0.221,43,reviewed,nc,nc
2016-02-06T00:35:42.010Z,34.1095,-118.2645,8.67,1.46,ml,31,47,0.03088,0.22,ci,ci37520952,2016-02-08T15:19:08.337Z,"2km N of Silver Lake, California",earthquake,0.31,0.62,0.17,34,reviewed,ci,ci
2016-02-06T00:33:05.410Z,37.1653,-112.7502,5,2.5,ml,,50,0.159,0.92,us,us20004y95,2016-02-08T18:07:21.916Z,"23km WNW of Kanab, Utah",earthquake,2,2,0.043,71,reviewed,us,us
2016-02-06T00:33:04.420Z,37.1468333,-112.7431667,17.96,2.77,ml,19,61,0.144,0.12,uu,uu60139607,2016-02-08T18:06:57.673Z,"22km WNW of Kanab, Utah",earthquake,0.27,0.8,0.172,6,reviewed,uu,uu
2016-02-06T00:29:03.750Z,33.743,-116.1721667,1.62,0.98,ml,27,89,0.06097,0.17,ci,ci37520944,2016-02-08T15:10:30.352Z,"5km ENE of Indio, California",earthquake,0.22,0.34,0.133,17,reviewed,ci,ci
2016-02-06T00:28:59.910Z,38.8373333,-122.8026667,1.71,0.02,md,13,64,0.009683,0.01,nc,nc72589216,2016-02-06T03:05:04.299Z,"7km WNW of Cobb, California",earthquake,0.26,0.58,0.121,3,reviewed,nc,nc
2016-02-06T00:28:51.350Z,37.5721667,-118.8583333,5.14,1.09,md,28,87,0.02927,0.04,nc,nc72589211,2016-02-06T05:00:05.530Z,"13km SE of Mammoth Lakes, California",earthquake,0.21,0.41,0.198,23,reviewed,nc,nc
2016-02-06T00:28:10.000Z,64.995,-147.3458,1.1,1.8,ml,15,129.599989632001,0.1275608,0.74,ak,ak12716139,2016-02-06T22:30:32.875Z,"23km NNE of Badger, Alaska",earthquake,0.3,0.5,,1,automatic,ak,ak
2016-02-06T00:27:17.810Z,46.9495,-111.8896667,3.62,0.24,md,8,229,0.242,0.26,mb,mb80123934,2016-02-09T00:02:28.310Z,"27km NNE of Helena Valley Northwest, Montana",earthquake,3.07,31.61,0.815,2,reviewed,mb,mb
2016-02-06T00:27:00.484Z,38.4719,-118.9281,7.7,1.3,ml,17,89.01,0.128,0.1669,nn,nn00530183,2016-02-08T04:26:47.602Z,"27km WSW of Hawthorne, Nevada",earthquake,1.19,1.8,0.23,2,reviewed,nn,nn
2016-02-06T00:23:11.520Z,19.3051662,-155.2173309,1.16,2.67,ml,52,95,0.02479,0.28,hv,hv61170781,2016-02-06T08:25:52.241Z,"14km S of Volcano, Hawaii",earthquake,0.31,0.32,0.24,19,automatic,hv,hv
2016-02-06T00:18:55.700Z,18.2047,-64.5463,104,3.3,Md,5,280.8,0.22098556,0.1,pr,pr16037000,2016-02-06T08:21:33.703Z,"24km SSE of Road Town, British Virgin Islands",earthquake,5.5,1.5,0,4,reviewed,pr,pr
2016-02-06T00:18:11.470Z,37.6411667,-118.9331667,5.79,0.38,md,15,64,0.02538,0.03,nc,nc72589206,2016-02-06T01:52:04.130Z,"3km ESE of Mammoth Lakes, California",earthquake,0.36,0.4,0.199,12,reviewed,nc,nc
2016-02-06T00:12:00.840Z,19.3008333,-155.2153333,1.56,2.32,md,52,134,0.02139,0.12,hv,hv61170771,2016-02-08T18:27:30.037Z,"13km S of Volcano, Hawaii",earthquake,0.27,0.36,0.153,24,reviewed,hv,hv
2016-02-06T00:08:40.000Z,59.6864,-153.385,111,3.4,ml,93,68.3999945280004,0.08354332,0.69,ak,ak12716127,2016-02-06T22:34:50.464Z,"85km E of Old Iliamna, Alaska",earthquake,0.5,0.5,,6,automatic,ak,ak
2016-02-06T00:04:00.440Z,34.0121667,-117.2058333,14.3,1.41,ml,71,39,0.07022,0.19,ci,ci37520936,2016-02-08T15:03:53.617Z,"5km SSW of Redlands, California",earthquake,0.18,0.34,0.136,43,reviewed,ci,ci
2016-02-06T00:03:50.980Z,33.0788333,-116.4736667,6.5,1.42,ml,38,56,0.104,0.21,ci,ci37520928,2016-02-08T14:08:38.157Z,"12km E of Julian, California",earthquake,0.27,0.87,0.181,27,reviewed,ci,ci
2016-02-05T23:58:30.360Z,38.8118333,-122.8188333,2.83,1.53,md,54,70,0.008607,0.06,nc,nc72589201,2016-02-06T08:01:03.706Z,"6km NW of The Geysers, California",earthquake,0.12,0.18,0.171,21,reviewed,nc,nc
2016-02-05T23:56:26.560Z,33.5653333,-116.7516667,5.09,1.38,ml,40,30,0.012,0.14,ci,ci37520920,2016-02-08T14:09:40.810Z,"7km W of Anza, California",earthquake,0.17,0.33,0.198,26,reviewed,ci,ci
2016-02-05T23:55:48.530Z,33.5676667,-116.7518333,5.17,0.64,ml,23,63,0.01234,0.16,ci,ci37520912,2016-02-08T14:09:47.840Z,"7km W of Anza, California",earthquake,0.31,0.47,0.174,25,reviewed,ci,ci
2016-02-05T23:39:05.390Z,38.7733333,-122.7091667,3.34,0.61,md,11,87,0.00631,0.08,nc,nc72589196,2016-02-06T01:37:04.102Z,"4km E of The Geysers, California",earthquake,0.49,0.56,,1,reviewed,nc,nc
2016-02-05T23:37:39.800Z,37.5745,-118.8576667,5.04,1.24,md,29,87,0.02748,0.05,nc,nc72589186,2016-02-06T02:55:04.272Z,"13km SE of Mammoth Lakes, California",earthquake,0.22,0.28,0.181,24,reviewed,nc,nc
2016-02-05T23:36:56.540Z,37.573,-118.8585,5.54,0.69,md,15,133,0.02888,0.03,nc,nc72589181,2016-02-06T00:38:04.441Z,"13km SE of Mammoth Lakes, California",earthquake,0.49,0.57,0.071,13,reviewed,nc,nc
2016-02-05T23:36:16.220Z,37.6983333,-121.9968333,11.19,1.42,md,16,88,0.05402,0.05,nc,nc72589191,2016-02-06T05:28:05.605Z,"4km ENE of Fairview, California",earthquake,0.27,0.57,0.216,13,reviewed,nc,nc
2016-02-05T23:25:37.450Z,37.571,-118.8538333,5,0.17,md,17,88,0.02732,0.07,nc,nc72589176,2016-02-06T02:09:06.164Z,"13km SE of Mammoth Lakes, California",earthquake,0.33,0.59,0.152,13,reviewed,nc,nc
2016-02-05T23:12:29.110Z,37.5696667,-118.8571667,4.5,0.21,md,14,88,0.03017,0.04,nc,nc71099904,2016-02-06T02:07:05.159Z,"13km SE of Mammoth Lakes, California",earthquake,0.57,0.62,0.154,12,reviewed,nc,nc
2016-02-05T23:12:06.880Z,37.5721667,-118.8551667,4.88,0.14,md,14,87,0.02732,0.04,nc,nc72589171,2016-02-06T02:12:05.171Z,"13km SE of Mammoth Lakes, California",earthquake,0.66,0.47,0.131,11,reviewed,nc,nc
2016-02-05T23:08:07.580Z,35.382,-118.6256667,4.5,1.11,ml,11,154,0.1592,0.08,ci,ci37520880,2016-02-05T23:59:19.343Z,"26km SSW of Bodfish, California",earthquake,0.27,0.81,0.176,9,reviewed,ci,ci
2016-02-05T23:06:16.870Z,36.5542,-97.7976,5.47,2.6,mb_lg,,48,0.157,0.48,us,us20004y81,2016-02-06T00:36:45.581Z,"19km NNE of Enid, Oklahoma",earthquake,1.3,7,0.361,2,reviewed,us,us
2016-02-05T23:01:26.790Z,34.8534,25.8226,10,4.7,mb,,52,1.543,1.23,us,us20004y80,2016-02-06T01:09:26.905Z,"19km SSE of Ierapetra, Greece",earthquake,7.4,1.9,0.055,100,reviewed,us,us
2016-02-05T22:47:07.130Z,36.8396667,-121.311,6.25,1.17,md,29,94,0.02467,0.07,nc,nc72589166,2016-02-06T01:39:06.110Z,"5km ENE of Ridgemark, California",earthquake,0.23,0.51,0.239,23,reviewed,nc,nc
2016-02-05T22:39:09.000Z,59.3216,-152.5426,78.7,2.8,ml,,,,0.38,ak,ak12714229,2016-02-06T06:41:38.763Z,"64km SW of Anchor Point, Alaska",earthquake,0.6,0.7,,,automatic,ak,ak
2016-02-05T22:29:17.230Z,37.5615,-118.8731667,2.18,0.64,md,15,163,0.04513,0.04,nc,nc72589161,2016-02-05T23:21:06.106Z,"13km SE of Mammoth Lakes, California",earthquake,0.46,0.98,0.097,11,reviewed,nc,nc
2016-02-05T22:24:24.000Z,61.3679,-146.756,27.6,1.6,ml,,,,0.26,ak,ak12714222,2016-02-05T23:17:24.491Z,"34km NW of Valdez, Alaska",earthquake,0.5,0.4,,,automatic,ak,ak
2016-02-05T22:17:01.080Z,49.3736667,-120.4805,0.02,2.05,ml,7,202,0.5678,0.21,uw,uw61107317,2016-02-05T22:39:04.450Z,"9km SSE of Princeton, Canada",explosion,0.79,31.61,0.163,6,reviewed,uw,uw
2016-02-05T22:13:02.370Z,47.2761667,-122.2915,24.763,2.57,ml,32,40,0.05533,0.3,uw,uw61107312,2016-02-06T04:03:32.800Z,"0km WSW of Lakeland South, Washington",earthquake,0.52,0.76,0.122,96,reviewed,uw,uw
2016-02-05T22:11:20.380Z,40.4141667,-121.5333333,3.95,-0.16,md,5,207,0.05133,0.05,nc,nc72589156,2016-02-05T23:07:36.210Z,"28km WNW of Chester, California",earthquake,1.35,1.93,0.085,5,reviewed,nc,nc
2016-02-05T22:06:21.100Z,40.4693333,-121.518,3.08,-0.13,md,5,143,0.005121,0.05,nc,nc72588155,2016-02-09T00:05:43.020Z,"30km NW of Chester, California",earthquake,0.89,0.46,0.215,5,reviewed,nc,nc
2016-02-05T22:05:00.220Z,38.1111667,-122.1823333,-0.12,1.19,md,12,96,0.02859,0.07,nc,nc72589151,2016-02-06T01:52:34.030Z,"1km SW of Quarry near Vallejo, CA",quarry blast,0.34,31.61,0.126,8,reviewed,nc,nc
2016-02-05T21:39:11.420Z,33.7436667,-116.1636667,2.57,2.18,ml,63,35,0.06725,0.15,ci,ci37520848,2016-02-07T20:48:29.134Z,"5km ENE of Indio, California",earthquake,0.16,0.32,0.139,25,reviewed,ci,ci
2016-02-05T21:23:08.300Z,19.01,-65.7334,30,3,Md,3,316.8,0.74200842,0.18,pr,pr16036009,2016-02-06T05:25:44.703Z,"65km N of Vieques, Puerto Rico",earthquake,2.2,13.9,0,3,reviewed,pr,pr
2016-02-05T21:22:52.770Z,36.7373,139.5278,114.2,4.4,mb,,67,0.735,0.79,us,us20004y79,2016-02-07T04:32:55.692Z,"8km W of Nikko, Japan",earthquake,6,6.7,0.068,63,reviewed,us,us
2016-02-05T21:22:08.190Z,37.7611667,-110.6875,9.44,1.99,md,8,173,0.182,0.23,uu,uu60139567,2016-02-05T23:18:35.080Z,"67km S of Hanksville, Utah",earthquake,1,3.46,0.134,4,reviewed,uu,uu
2016-02-05T21:16:02.870Z,33.8665,-117.521,-0.54,1,ml,15,121,0.03458,0.2,ci,ci37520840,2016-02-05T22:00:50.808Z,"1km S of Home Gardens, California",quarry blast,0.6,31.61,0.103,13,reviewed,ci,ci
2016-02-05T20:58:43.400Z,38.8398333,-122.8366667,1.82,1.66,md,44,58,0.001547,0.03,nc,nc72589141,2016-02-06T04:33:07.493Z,"9km NW of The Geysers, California",earthquake,0.13,0.2,0.188,16,reviewed,nc,nc
2016-02-05T20:55:04.000Z,63.0797,-151.4787,12.7,1.7,ml,,,,0.15,ak,ak12711038,2016-02-05T21:36:47.638Z,"109km NW of Talkeetna, Alaska",earthquake,0.4,0.4,,,automatic,ak,ak
2016-02-05T20:51:42.890Z,33.9776667,-117.002,15.12,1.54,ml,43,75,0.05889,0.12,ci,ci37520832,2016-02-05T21:37:18.900Z,"5km ESE of Calimesa, California",earthquake,0.15,0.39,0.141,23,reviewed,ci,ci
2016-02-05T20:49:50.000Z,59.8484,-153.0934,100,3.2,ml,,,,,ak,ak12711030,2016-02-09T22:12:58.040Z,"68km E of Old Iliamna, Alaska",earthquake,,,,,automatic,ak,ak
2016-02-05T20:40:00.480Z,37.483,-118.7853333,2.16,0.82,md,12,106,0.05086,0.15,nc,nc72589136,2016-02-05T23:00:06.056Z,"24km SE of Mammoth Lakes, California",earthquake,0.49,1.06,0.136,10,reviewed,nc,nc
2016-02-05T20:35:26.000Z,64.2426,-147.546,1.1,1.6,ml,,,,0.74,ak,ak12711028,2016-02-05T21:04:17.303Z,"44km SW of Salcha, Alaska",earthquake,0.5,0.6,,,automatic,ak,ak
2016-02-05T20:35:05.790Z,33.8428333,-117.4906667,2.64,1.57,ml,33,69,0.04568,0.14,ci,ci37520824,2016-02-05T21:21:09.750Z,"5km SE of Home Gardens, California",quarry blast,0.21,0.33,0.146,19,reviewed,ci,ci
2016-02-05T20:31:06.310Z,-0.5469,96.996,29.51,4.5,mb,,115,1.927,1.15,us,us20004z2a,2016-02-09T21:49:21.969Z,"231km WNW of Sikabaluan, Indonesia",earthquake,7.5,5.3,0.106,29,reviewed,us,us
2016-02-05T20:24:11.610Z,37.6983333,-122.0025,9.94,1.46,md,20,57,0.05325,0.08,nc,nc72589126,2016-02-06T03:06:04.302Z,"4km ENE of Fairview, California",earthquake,0.25,0.42,0.232,14,reviewed,nc,nc
2016-02-05T20:22:24.810Z,37.9211667,-121.96,-0.37,1.06,md,8,149,0.03136,0.1,nc,nc72589131,2016-02-06T01:46:32.980Z,"2km WSW of Quarry near Clayton, CA",quarry blast,1.03,31.61,0.2,6,reviewed,nc,nc
2016-02-05T20:11:08.950Z,-5.3383,141.6224,10.22,5.1,mb,,30,2.95,1.01,us,us20004y6q,2016-02-09T21:30:17.077Z,"94km NNE of Kiunga, Papua New Guinea",earthquake,6.4,3.7,0.061,87,reviewed,us,us
2016-02-05T20:10:04.950Z,37.5741667,-118.8573333,5.34,1.42,md,37,87,0.02745,0.05,nc,nc72589121,2016-02-06T04:33:06.493Z,"13km SE of Mammoth Lakes, California",earthquake,0.16,0.37,0.27,34,reviewed,nc,nc
2016-02-05T20:10:00.990Z,34.0531667,-117.3415,2.04,0.84,ml,21,113,0.04454,0.17,ci,ci37520816,2016-02-05T21:09:52.473Z,"3km NW of Grand Terrace, California",earthquake,0.4,0.36,0.125,15,reviewed,ci,ci
2016-02-05T20:07:53.385Z,37.3665,-117.087,17.7,1.3,ml,13,140.54,0.366,0.1726,nn,nn00530124,2016-02-05T20:33:13.183Z,"40km SSE of Goldfield, Nevada",earthquake,2.15,3.5,0.68,6,reviewed,nn,nn
2016-02-05T20:07:28.200Z,37.5805,-118.859,3.15,-0.09,md,7,238,0.02558,0.02,nc,nc72589116,2016-02-05T22:44:32.170Z,"12km SE of Mammoth Lakes, California",earthquake,0.92,1.2,0.166,7,reviewed,nc,nc
2016-02-05T20:07:02.660Z,38.8236656,-122.8451691,1.6,0.46,md,8,154,0.007939,0.01,nc,nc72589111,2016-02-05T20:20:14.691Z,"9km NW of The Geysers, California",earthquake,0.53,0.89,0.13,2,automatic,nc,nc
2016-02-05T20:05:15.000Z,63.0349,-149.7453,86.4,3.5,ml,,,,0.68,ak,ak12709393,2016-02-09T21:17:57.040Z,"56km SW of Cantwell, Alaska",earthquake,0.3,0.4,,,reviewed,ak,ak
2016-02-05T20:02:49.910Z,19.3146667,-155.2181702,1.32,1.99,ml,47,83,0.03382,0.21,hv,hv61170621,2016-02-05T20:08:32.650Z,"13km S of Volcano, Hawaii",earthquake,0.24,0.29,0.2,6,automatic,hv,hv
2016-02-05T19:57:31.200Z,18.2334,-67.1806,80,2.9,Md,9,133.2,0.1060012,0.43,pr,pr16036008,2016-02-09T20:21:08.040Z,"5km NW of Mayaguez, Puerto Rico",earthquake,2.8,2.5,0,6,reviewed,pr,pr
2016-02-05T19:57:27.390Z,22.9387,120.5928,23,6.4,mww,,14,0.361,1.21,us,us20004y6h,2016-02-10T13:42:28.463Z,"24km SSE of Yujing, Taiwan",earthquake,4.7,1.7,,,reviewed,us,us
2016-02-05T19:53:23.730Z,-22.7577,-179.5494,515.34,4.3,mb,,284,12.008,0.88,us,us20004z27,2016-02-09T19:09:08.301Z,"249km SSW of Ndoi Island, Fiji",earthquake,25.4,23.4,0.154,13,reviewed,us,us
2016-02-05T19:50:26.000Z,61.5876,-146.3531,38.7,1.7,ml,,,,0.52,ak,ak12709392,2016-02-05T20:31:46.834Z,"50km N of Valdez, Alaska",earthquake,0.6,0.7,,,automatic,ak,ak
2016-02-05T19:24:07.400Z,34.6961667,-116.2361667,3.07,1.86,ml,18,66,0.0711,0.11,ci,ci37520792,2016-02-06T03:26:37.768Z,"8km WSW of Ludlow, California",earthquake,0.18,0.76,0.164,26,reviewed,ci,ci
2016-02-05T19:23:56.680Z,33.75,-118.3481667,7.2,1.34,ml,6,123,0.01452,0.08,ci,ci37520784,2016-02-05T20:40:32.778Z,"1km SE of Rolling Hills, California",earthquake,0.34,0.31,0.301,4,reviewed,ci,ci
2016-02-05T19:22:27.180Z,38.840168,-122.8304977,1.67,0.7,md,9,62,0.004203,0.01,nc,nc72589091,2016-02-05T20:01:06.408Z,"9km WNW of Cobb, California",earthquake,0.41,0.72,0.1,2,automatic,nc,nc
2016-02-05T19:13:59.210Z,33.738,-118.3511667,9.6,2.71,ml,87,69,0.01353,0.27,ci,ci37520776,2016-02-09T17:05:31.985Z,"2km S of Rolling Hills, California",earthquake,0.24,0.39,0.228,25,reviewed,ci,ci
2016-02-05T19:07:41.340Z,37.6236667,-119.3896667,4.74,1.16,md,12,137,0.2462,0.21,nc,nc72589086,2016-02-06T00:16:05.228Z,"21km SE of Yosemite Valley, California",earthquake,0.52,13.46,0.1,8,reviewed,nc,nc
2016-02-05T19:06:49.000Z,61.8275,-149.1123,9.6,1.7,ml,,,,0.63,ak,ak12709332,2016-02-05T19:59:08.784Z,"11km NE of Fishhook, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-02-05T19:02:33.440Z,53.2657,157.7938,171.51,4.4,mb,,85,0.167,0.85,us,us20004z22,2016-02-09T18:56:47.898Z,"40km WNW of Yelizovo, Russia",earthquake,8.5,5,0.084,41,reviewed,us,us
2016-02-05T18:56:34.460Z,35.0516667,-118.3558333,-0.68,1.37,ml,7,124,0.06204,0.09,ci,ci37520768,2016-02-05T20:54:39.205Z,"12km SE of Tehachapi, California",quarry blast,0.38,31.61,0.108,5,reviewed,ci,ci
2016-02-05T18:48:05.580Z,40.4786667,-121.5125,2.87,0.29,md,5,166,0.01505,0.02,nc,nc72589096,2016-02-05T21:00:11.804Z,"30km NW of Chester, California",earthquake,0.74,0.4,0.324,5,reviewed,nc,nc
2016-02-05T18:44:56.370Z,-4.4965,153.7612,79.35,4.6,mb,,107,1.621,0.74,us,us20004z21,2016-02-09T18:38:05.338Z,"80km E of Taron, Papua New Guinea",earthquake,8.6,7.8,0.105,29,reviewed,us,us
2016-02-05T18:40:34.680Z,38.7591667,-122.7273333,0.97,1.08,md,37,60,0.003099,0.09,nc,nc72589081,2016-02-05T23:55:04.178Z,"3km SE of The Geysers, California",earthquake,0.14,0.23,0.055,9,reviewed,nc,nc
2016-02-05T18:38:27.210Z,38.8125,-122.8191681,2.64,0.92,md,16,91,0.00862,0.02,nc,nc72589076,2016-02-05T19:01:12.237Z,"6km NW of The Geysers, California",earthquake,0.33,0.47,0.07,3,automatic,nc,nc
2016-02-05T18:36:36.620Z,33.4821667,-116.4641667,15.11,1.05,ml,26,105,0.05219,0.13,ci,ci37520752,2016-02-05T20:51:32.053Z,"21km ESE of Anza, California",earthquake,0.31,0.41,0.184,19,reviewed,ci,ci
2016-02-05T18:28:43.000Z,59.544,-145.8247,1,3.5,ml,,,,0.91,ak,ak12707772,2016-02-09T17:56:31.040Z,"34km ENE of Middleton Island, Alaska",earthquake,0.4,,,,reviewed,ak,ak
2016-02-05T18:15:27.360Z,38.8155,-122.8201667,2.43,1.78,md,53,36,0.009665,0.06,nc,nc72589061,2016-02-06T02:18:09.104Z,"6km NW of The Geysers, California",earthquake,0.15,0.23,0.275,25,reviewed,nc,nc
2016-02-05T18:13:06.600Z,47.7773333,-122.852,17.424,1.84,ml,10,114,0.05373,0.16,uw,uw61107262,2016-02-05T21:45:48.630Z,"15km WSW of Lofall, Washington",earthquake,0.55,0.63,0.165,7,reviewed,uw,uw
2016-02-05T18:12:51.750Z,38.8126678,-122.8190002,2.55,1.01,md,16,91,0.00881,0.03,nc,nc72589056,2016-02-05T19:27:06.314Z,"6km NW of The Geysers, California",earthquake,0.3,0.5,0.01,5,automatic,nc,nc
2016-02-05T18:10:33.920Z,38.8283348,-122.8056641,0.53,0.64,md,14,77,0.006016,0.02,nc,nc72589051,2016-02-05T19:03:14.241Z,"7km W of Cobb, California",earthquake,0.2,0.52,0.24,3,automatic,nc,nc
2016-02-05T18:00:30.450Z,46.0865,-119.5351667,0.022,1.42,ml,6,205,0.1643,0.06,uw,uw61107257,2016-02-05T21:51:32.070Z,"19km S of Benton City, Washington",explosion,1,31.61,0.182,5,reviewed,uw,uw
2016-02-05T17:48:43.180Z,-4.4354,153.6156,96.77,5.1,mb,,27,1.468,0.96,us,us20004y63,2016-02-09T17:27:49.524Z,"64km E of Taron, Papua New Guinea",earthquake,7,5.9,0.047,147,reviewed,us,us
2016-02-05T17:44:46.440Z,-7.8329,-74.5647,158.87,4.6,mb,,113,1.845,0.94,us,us20004y62,2016-02-09T17:06:46.984Z,"60km N of Pucallpa, Peru",earthquake,7.7,6.3,0.057,91,reviewed,us,us
2016-02-05T16:58:57.250Z,38.8231667,-122.8226667,0.75,1.82,md,54,35,0.009658,0.06,nc,nc72589026,2016-02-06T01:01:29.818Z,"7km NW of The Geysers, California",earthquake,0.09,0.15,0.264,21,reviewed,nc,nc
2016-02-05T16:58:46.670Z,38.8243333,-122.8241667,0.5,1.39,md,35,40,0.008572,0.03,nc,nc72589021,2016-02-06T03:42:04.376Z,"7km NW of The Geysers, California",earthquake,0.12,0.19,0.222,11,reviewed,nc,nc
2016-02-05T16:58:27.540Z,37.4785,-113.8355,-0.93,1.81,md,7,138,0.024,0.17,uu,uu60139527,2016-02-05T21:37:21.530Z,"14km SW of Enterprise, Utah",earthquake,0.89,0.56,0.152,6,reviewed,uu,uu
2016-02-05T16:58:27.510Z,38.8245,-122.825,0.72,1.23,md,37,38,0.007956,0.05,nc,nc72589031,2016-02-06T03:14:04.317Z,"7km NW of The Geysers, California",earthquake,0.1,0.18,0.155,8,reviewed,nc,nc
2016-02-05T16:40:52.108Z,36.421,-117.0141,6.5,0.2,ml,10,150.9,0.296,0.1437,nn,nn00530138,2016-02-05T20:45:43.644Z,"58km SSW of Beatty, Nevada",earthquake,1.33,3.8,0.35,3,reviewed,nn,nn
2016-02-05T16:35:21.000Z,62.062,-151.3339,81.1,2.6,ml,,,,0.28,ak,ak12704661,2016-02-06T00:37:49.905Z,"70km WSW of Talkeetna, Alaska",earthquake,0.4,0.9,,,automatic,ak,ak
2016-02-05T16:27:15.410Z,37.5713333,-118.8568333,5.01,0.07,md,8,263,0.02887,0.03,nc,nc72589016,2016-02-05T19:30:58.780Z,"13km SE of Mammoth Lakes, California",earthquake,1.17,0.87,0.092,8,reviewed,nc,nc
2016-02-05T16:21:59.895Z,39.006,-118.8268,8.4,1.4,ml,10,92.1,0.322,0.152,nn,nn00530092,2016-02-05T17:17:52.276Z,"29km E of Yerington, Nevada",earthquake,1.96,10.9,0.26,5,reviewed,nn,nn
2016-02-05T16:21:59.859Z,39.0107,-118.8232,3.6,1.4,ml,17,92.69,0.326,0.1074,nn,nn00530096,2016-02-05T17:24:19.737Z,"29km E of Yerington, Nevada",earthquake,1.08,1.5,0.26,6,reviewed,nn,nn
